Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-11-07,499931.5068493149,-68.49315068509895,1,15,499931.5068493149
2025-11-10,499671.9187863648,-259.5880629501189,1,15,499671.9187863648
2025-11-11,496357.3952744533,-3314.5235119115096,1,15,496357.3952744533
2025-11-12,497209.9279902962,852.5327158429427,1,15,497209.9279902962
2025-11-13,487587.4131026175,-9622.514887678728,1,15,487587.4131026175
2025-11-14,488628.7793128706,1041.3662102530943,1,15,488628.7793128706
2025-11-17,489295.9252099581,667.1458970875246,1,15,489295.9252099581
2025-11-18,491424.713007529,2128.787797570869,1,15,491424.713007529
2025-11-19,490110.5550893,-1314.1579182290006,1,15,490110.5550893
2025-11-20,489495.3839449914,-615.1711443085806,1,15,489495.3839449914
2025-11-21,490241.5688280573,746.1848830659292,1,15,490241.5688280573
2025-11-24,500888.2967902466,10646.727962189296,1,15,500888.2967902466
2025-11-25,502115.4473878823,1227.1505976356566,1,15,502115.4473878823
2025-11-26,501689.39793515,-426.04945273225894,1,15,501689.39793515
2025-11-28,502440.4702739909,751.072338840866,1,15,502440.4702739909
2025-12-01,501039.1872362614,-1401.2830377295031,1,15,501039.1872362614
2025-12-02,500178.2329661709,-860.9542700905004,1,15,500178.2329661709
2025-12-03,501436.4346550875,1258.201688916597,1,15,501436.4346550875
2025-12-04,502181.5583758922,745.123720804695,1,15,502181.5583758922
2025-12-05,501793.0372357785,-388.52114011364756,1,15,501793.0372357785
2025-12-08,500182.0851636274,-1610.9520721511217,1,15,500182.0851636274
2025-12-09,504357.7128028763,4175.627639248909,1,15,504357.7128028763
2025-12-10,507456.5103541606,3098.7975512843113,1,15,507456.5103541606
2025-12-11,507338.3009255769,-118.20942858373746,1,15,507338.3009255769
2025-12-12,500329.693126695,-7008.607798881887,1,15,500329.693126695
2025-12-15,500372.47497601,42.78184931498254,1,15,500372.47497601
2025-12-17,499931.5068493149,-68.49315068509895,2,15,500372.47497601
2025-12-18,504063.5552231657,4132.048373850819,2,15,504504.5233498608
2025-12-19,511510.2343330999,7446.679109934194,2,15,511951.202459795
2025-12-22,513413.6728519251,1903.4385188251617,2,15,513854.64097862015
2025-12-23,511637.1279239049,-1776.5449280201574,2,15,512078.0960506
2025-12-24,509668.1710553548,-1968.9568685501,2,15,510109.1391820499
2025-12-26,509732.6798114491,64.50875609426294,2,15,510173.64793814416
2025-12-29,508786.9238334078,-945.7559780412703,2,15,509227.8919601029
2025-12-30,508287.4904000651,-499.43343334272504,2,15,508728.45852676017
2025-12-31,503605.2539857855,-4682.236414279614,2,15,504046.22211248055
2026-01-02,509310.1927653988,5704.938779613352,2,15,509751.1608920939
2026-01-05,511678.3151514512,2368.1223860523896,2,15,512119.2832781463
2026-01-06,510018.102702693,-1660.2124487581896,2,15,510459.0708293881
2026-01-07,511797.7072707465,1779.6045680535026,2,15,512238.6753974416
2026-01-08,514138.2641200618,2340.556849315297,2,15,514579.2322467569
2026-01-09,516573.7009693767,2435.436849314894,2,15,517014.6690960718
2026-01-12,515114.8640059538,-1458.8369634229457,2,15,515555.83213264885
2026-01-13,508671.927187334,-6442.936818619783,2,15,509112.89531402907
2026-01-14,503177.2348232486,-5494.6923640854075,2,15,503618.20294994366
2026-01-15,510603.9643416029,7426.7295183543465,2,15,511044.932468298
2026-01-16,505143.9965768547,-5459.967764748202,2,15,505584.9647035498
2026-01-20,503975.0304098487,-1168.9661670060013,2,15,504415.9985365438
2026-01-21,505860.6149619492,1885.5845521004521,2,15,506301.58308864426
2026-01-22,506133.361811264,272.7468493148335,2,15,506574.3299379591
2026-01-23,505724.0986605794,-409.2631506845937,2,15,506165.0667872745
2026-01-26,507048.0355098946,1323.936849315185,2,15,507489.0036365897
2026-01-28,499931.506849315,-68.49315068498254,3,15,507489.0036365897
2026-01-29,504271.6821787513,4340.175329436257,3,15,511829.17896602594
2026-01-30,507138.6912466667,2867.009067915438,3,15,514696.1880339414
2026-02-02,518757.1789880397,11618.487741373014,3,15,526314.6757753144
2026-02-03,537974.4940070995,19217.31501905981,3,15,545531.9907943741
2026-02-04,533689.2716013364,-4285.22240576311,3,15,541246.768388611
2026-02-05,550936.7537696419,17247.482168305432,3,15,558494.2505569165
2026-02-06,557572.8495621446,6636.095792502747,3,15,565130.3463494193
2026-02-09,557199.0125742699,-373.8369878747035,3,15,564756.5093615446
2026-02-10,552332.7476361239,-4866.264938145992,3,15,559890.2444233985
2026-02-11,559580.9355189046,7248.1878827806795,3,15,567138.4323061793
2026-02-12,553742.7776465962,-5838.157872308395,3,15,561300.2744338708
2026-02-13,552957.6196298563,-785.1580167398788,3,15,560515.1164171309
2026-02-17,548427.692583913,-4529.927045943332,3,15,555985.1893711877
2026-02-18,539949.0944466692,-8478.598137243767,3,15,547506.5912339438
2026-02-19,539581.8516855944,-367.2427610747982,3,15,547139.348472869
2026-02-20,542107.226293031,2525.3746074365918,3,15,549664.7230803056
2026-02-23,548088.1484816836,5980.922188652563,3,15,555645.6452689583
2026-02-24,540731.2155304194,-7356.9329512642,3,15,548288.712317694
2026-02-25,536674.4800868445,-4056.735443574842,3,15,544231.9768741191
2026-02-26,526784.7958262801,-9889.68426056439,3,15,534342.2926135547
2026-02-27,534857.4609226203,8072.665096340119,3,15,542414.957709895
2026-03-02,536022.6577719353,1165.196849315078,3,15,543580.15455921
2026-03-03,529028.1546212502,-6994.503150685108,3,15,536585.651408525
2026-03-04,525139.3514705646,-3888.8031506856205,3,15,532696.8482578392
2026-03-05,524412.6483198797,-726.7031506849453,3,15,531970.1451071543
2026-03-09,499931.506849315,-68.49315068498254,4,15,531970.1451071543
2026-03-10,502485.1905021368,2553.6836528217536,4,15,534523.828759976
2026-03-11,501622.3193494149,-862.8711527218693,4,15,533660.9576072542
2026-03-12,506225.4617798867,4603.14243047178,4,15,538264.1000377259
2026-03-13,509203.2236292019,2977.7618493151967,4,15,541241.8618870411
2026-03-16,506021.0204785166,-3182.2031506852945,4,15,538059.6587363558
2026-03-17,503218.6811004389,-2802.3393780777114,4,15,535257.3193582781
2026-03-18,504573.541350943,1354.8602505041054,4,15,536612.1796087823
2026-03-19,507006.0482002579,2432.506849314901,4,15,539044.6864580971
2026-03-20,510798.8050495734,3792.7568493155413,4,15,542837.4433074127
2026-03-23,513014.5018988881,2215.6968493146705,4,15,545053.1401567273
2026-03-24,515685.5787482029,2671.0768493147916,4,15,547724.2170060421
2026-03-25,520045.9025069817,4360.323758778803,4,15,552084.540764821
2026-03-26,507521.5550222802,-12524.347484701488,4,15,539560.1932801194
2026-03-27,511226.2911432049,3704.736120924703,4,15,543264.9294010442
2026-03-30,507642.5315096584,-3583.7596335465205,4,15,539681.1697674976
2026-03-31,504058.3783589737,-3584.153150684666,4,15,536097.0166168129
2026-04-01,514516.2052082889,10457.826849315199,4,15,546554.8434661282
2026-04-02,515942.4220576041,1426.216849315213,4,15,547981.0603154434
2026-04-06,515378.548906919,-563.8731506851036,4,15,547417.1871647583
2026-04-07,522407.8657562339,7029.316849314899,4,15,554446.5040140732
2026-04-08,515084.272605549,-7323.593150684901,4,15,547122.9108633883
2026-04-09,518977.9186538208,3893.6460482717957,4,15,551016.5569116601
2026-04-10,522196.2555031356,3218.336849314801,4,15,554234.8937609749
2026-04-13,521868.4923524507,-327.76315068494296,4,15,553907.13061029
2026-04-14,514304.2592017659,-7564.233150684799,4,15,546342.8974596051
2026-04-16,499931.5068493148,-68.49315068521537,5,15,546342.8974596051
2026-04-17,496709.6429742238,-3221.8638750909595,5,15,543121.0335845142
2026-04-20,498148.9089003156,1439.2659260917571,5,15,544560.2995106059
2026-04-21,498756.2437677183,607.3348674027366,5,15,545167.6343780087
2026-04-22,494909.8788779646,-3846.3648897536914,5,15,541321.269488255
2026-04-23,509013.2882114901,14103.409333525458,5,15,555424.6788217805
2026-04-24,511757.1650162727,2743.8768047826015,5,15,558168.555626563
2026-04-27,509006.0080628983,-2751.1569533743896,5,15,555417.3986731886
2026-04-28,508403.3062142135,-602.7018486848101,5,15,554814.6968245038
2026-04-29,523099.2574822268,14695.951268013334,5,15,569510.6480925172
2026-04-30,522065.8709413459,-1033.3865408809506,5,15,568477.2615516363
2026-05-01,515847.9253580224,-6217.945583323482,5,15,562259.3159683128
2026-05-04,518019.2189258178,2171.293567795423,5,15,564430.6095361081
2026-05-05,520946.8062271728,2927.5873013549717,5,15,567358.1968374632
2026-05-06,538097.7267682125,17150.920541039726,5,15,584509.1173785029
2026-05-07,536021.4163234044,-2076.3104448080994,5,15,582432.8069336948
2026-05-08,542035.2962218303,6013.87989842589,5,15,588446.6868321206
2026-05-11,567176.5260389068,25141.22981707647,5,15,613587.9166491971
2026-05-12,562748.9263425753,-4427.599696331425,5,15,609160.3169528657
2026-05-13,572967.0685037314,10218.14216115605,5,15,619378.4591140217
2026-05-14,573311.6791358837,344.6106321522966,5,15,619723.069746174
2026-05-15,561485.4750025411,-11826.204133342602,5,15,607896.8656128314
2026-05-18,540388.484392527,-21096.990610014065,5,15,586799.8750028174
2026-05-19,542689.0437418424,2300.5593493153574,5,15,589100.4343521327
2026-05-20,538424.0005911574,-4265.043150685029,5,15,584835.3912014477
2026-05-21,533885.497440472,-4538.503150685341,5,15,580296.8880507624
2026-05-26,499931.506849315,-68.49315068498254,6,15,580296.8880507624
2026-05-27,498775.5969164649,-1155.9099328501034,6,15,579140.9781179123
2026-05-28,490904.4176311138,-7871.179285351129,6,15,571269.7988325611
2026-05-29,493045.5469457502,2141.129314636404,6,15,573410.9281471975
2026-06-01,497490.0022131108,4444.455267360609,6,15,577855.3834145581
2026-06-02,513228.0283946481,15738.026181537309,6,15,593593.4095960954
2026-06-03,518517.4919257074,5289.463531059271,6,15,598882.8731271548
2026-06-04,526344.1671406929,7826.67521498556,6,15,606709.5483421403
2026-06-05,515674.1539253369,-10670.01321535604,6,15,596039.5351267842
2026-06-08,532849.6098054264,17175.455880089547,6,15,613214.9910068738
2026-06-09,522762.7141783751,-10086.895627051359,6,15,603128.0953798224
2026-06-10,514650.9523534914,-8111.761824883695,6,15,595016.3335549387
2026-06-11,529920.3029196614,15269.350566170004,6,15,610285.6841211087
2026-06-12,535765.8397689764,5845.536849315045,6,15,616131.2209704238
2026-06-15,536218.1866182914,452.34684931498487,6,15,616583.5678197388
2026-06-16,525622.1234676064,-10596.063150685048,6,15,605987.5046690537
2026-06-17,533281.0903169215,7658.966849315097,6,15,613646.4715183688
2026-06-18,538536.0271662363,5254.936849314836,6,15,618901.4083676836
2026-06-22,549017.1740155513,10481.146849315031,6,15,629382.5552169987
2026-06-23,534037.5208648661,-14979.653150685248,6,15,614402.9020663134
2026-06-24,540830.3777141814,6792.856849315343,6,15,621195.7589156288
2026-06-25,561273.3745634961,20442.99684931466,6,15,641638.7557649434
2026-06-26,564445.5814128112,3172.2068493150873,6,15,644810.9626142585
2026-06-29,603924.3282621262,39478.74684931501,6,15,684289.7094635735
2026-06-30,608930.7851114408,5006.456849314622,6,15,689296.1663128881
2026-07-01,586729.4719607567,-22201.313150684116,6,15,667094.853162204
