Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-09-15,499931.5068493149,-68.49315068509895,1,11,499931.5068493149
2025-09-16,496251.09369863,-3680.413150684908,1,11,496251.09369863
2025-09-17,497345.7405479449,1094.646849314915,1,11,497345.7405479449
2025-09-18,494651.1973972599,-2694.543150685029,1,11,494651.1973972599
2025-09-19,495289.8131212004,638.6157239405438,1,11,495289.8131212004
2025-09-22,494224.4800988853,-1065.3330223151133,1,11,494224.4800988853
2025-09-23,497999.1537646314,3774.673665746115,1,11,497999.1537646314
2025-09-24,497698.2209348708,-300.9328297605971,1,11,497698.2209348708
2025-09-25,501273.9579125557,3575.7369776848936,1,11,501273.9579125557
2025-09-26,502707.1470768043,1433.1891642485862,1,11,502707.1470768043
2025-09-29,505573.7982992474,2866.6512224430917,1,11,505573.7982992474
2025-09-30,504219.1751485623,-1354.6231506851036,1,11,504219.1751485623
2025-10-01,497068.1819978772,-7150.993150685099,1,11,497068.1819978772
2025-10-02,498190.5488471922,1122.3668493150035,1,11,498190.5488471922
2025-10-03,497451.6756965073,-738.873150684929,1,11,497451.6756965073
2025-10-06,498752.6725458221,1300.9968493148335,1,11,498752.6725458221
2025-10-07,500084.7493951372,1332.0768493150827,1,11,500084.7493951372
2025-10-08,500792.8762444522,708.1268493150128,1,11,500792.8762444522
2025-10-09,496766.1730937673,-4026.703150684887,1,11,496766.1730937673
2025-10-13,499931.506849315,-68.49315068498254,2,11,496766.1730937673
2025-10-14,493051.7051016912,-6879.801747623831,2,11,489886.3713461435
2025-10-15,494715.9119510063,1664.2068493150873,2,11,491550.57819545857
2025-10-16,491873.3888003211,-2842.523150685185,2,11,488708.0550447734
2025-10-17,491899.4356496364,26.046849315287545,2,11,488734.1018940887
2025-10-20,494440.9524989515,2541.516849315143,2,11,491275.6187434038
2025-10-21,488895.2093482662,-5545.743150685332,2,11,485729.8755927185
2025-10-22,481634.1661975811,-7261.043150685087,2,11,478468.8324420334
2025-10-23,481676.8930468963,42.72684931522235,2,11,478511.5592913486
2025-10-24,481396.8398962113,-280.0531506850384,2,11,478231.5061406636
2025-10-27,477472.0367455265,-3924.8031506848056,2,11,474306.7029899788
2025-10-28,475600.5735948415,-1871.4631506849546,2,11,472435.2398392938
2025-10-29,475163.5004441564,-437.07315068511525,2,11,471998.1666886087
2025-10-30,473135.2072934714,-2028.293150685029,2,11,469969.8735379237
2025-10-31,473739.8141427864,604.6068493149942,2,11,470574.48038723867
2025-11-03,473235.5309921015,-504.28315068484517,2,11,470070.1972365538
2025-11-04,483301.7778414164,10066.246849314892,2,11,480136.4440858687
2025-11-05,484323.7446907316,1021.9668493151548,2,11,481158.41093518387
2025-11-06,490492.1715400463,6168.42684931471,2,11,487326.8377844986
2025-11-10,499931.506849315,-68.49315068498254,3,12,487326.8377844986
2025-11-11,501367.0466767157,1435.539827400702,3,12,488762.3776118993
2025-11-12,502012.0147977084,644.9681209927076,3,12,489407.345732892
2025-11-13,502535.361031838,523.3462341295672,3,12,489930.69196702156
2025-11-14,503258.2132919178,722.8522600798169,3,12,490653.5442271014
2025-11-17,507837.5554743814,4579.342182463617,3,12,495232.886409565
2025-11-18,508318.5213511129,480.9658767314977,3,12,495713.8522862965
2025-11-19,507297.5546559882,-1020.9666951247491,3,12,494692.88559117174
2025-11-20,509558.7600462447,2261.2053902565385,3,12,496954.0909814283
2025-11-21,506478.7706508363,-3079.9893954084255,3,12,493874.10158601985
2025-11-24,503462.3481054041,-3016.4225454321713,3,12,490857.6790405877
2025-11-25,499926.1349021776,-3536.213203226507,3,12,487321.4658373612
2025-11-26,500412.0035830433,485.86868086567847,3,12,487807.33451822685
2025-11-28,500146.659653615,-265.3439294283162,3,12,487541.99058879854
2025-12-01,499399.2496947746,-747.4099588403478,3,12,486794.5806299582
2025-12-02,488975.0437198922,-10424.20597488241,3,12,476370.3746550758
2025-12-03,485470.6705692072,-3504.373150684987,3,12,472866.0015043908
2025-12-04,485232.7674185219,-237.90315068530617,3,12,472628.0983537055
2025-12-05,486002.8542678369,770.0868493149756,3,12,473398.18520302046
2025-12-09,499931.506849315,-68.49315068498254,4,13,473398.18520302046
2025-12-10,500271.1495872071,339.6427378921071,4,13,473737.82794091257
2025-12-11,499678.9707183272,-592.1788688799134,4,13,473145.64907203265
2025-12-12,494832.7706698073,-4846.200048519939,4,13,468299.4490235127
2025-12-15,497897.3168432737,3064.5461734664277,4,13,471363.99519697914
2025-12-16,503778.949592644,5881.632749370299,4,13,477245.62794634944
2025-12-17,495981.9573909391,-7796.992201704881,4,13,469448.63574464456
2025-12-18,498101.1314756606,2119.1740847214824,4,13,471567.80982936604
2025-12-19,498841.3463357338,740.2148600731743,4,13,472308.0246894392
2025-12-22,495965.0886682789,-2876.257667454891,4,13,469431.7670219843
2025-12-23,495997.1237255646,32.03505728574237,4,13,469463.80207927007
2025-12-24,496145.0688094347,147.94508387008682,4,13,469611.74716314016
2025-12-26,497111.5219335193,966.4531240845681,4,13,470578.2002872247
2025-12-29,493789.3319288555,-3322.1900046637747,4,13,467256.01028256095
2025-12-30,493384.7987781704,-404.533150685078,4,13,466851.4771318759
2025-12-31,492302.4256274855,-1082.373150684929,4,13,465769.10398119094
2026-01-02,492912.4124768004,609.9868493148824,4,13,466379.0908305058
2026-01-05,492843.9193261154,-68.49315068498254,4,13,466310.59767982084
2026-01-06,492775.4261754304,-68.49315068498254,4,13,466242.10452913586
2026-01-08,499931.5068493151,-68.49315068492433,5,13,466242.10452913586
2026-01-09,499181.08369863,-750.423150685092,5,13,465491.68137845077
2026-01-12,502167.2505479453,2986.166849315341,5,13,468477.8482277661
2026-01-13,499435.36739726,-2731.8831506853458,5,13,465745.96507708076
2026-01-14,498263.4242465748,-1171.9431506851688,5,13,464574.0219263956
2026-01-15,500072.4210958901,1808.9968493152992,5,13,466383.0187757109
2026-01-16,495354.8879452051,-4717.53315068502,5,13,461665.4856250259
2026-01-20,497586.2747945201,2231.386849315022,5,13,463896.8724743409
2026-01-21,500417.1416438352,2830.8668493150617,5,13,466727.73932365596
2026-01-22,501611.8676416837,1194.7259978485527,5,13,467922.4653215045
2026-01-23,496169.2727880656,-5442.594853618124,5,13,462479.8704678864
2026-01-26,496234.901766047,65.62897798139602,5,13,462545.4994458678
2026-01-27,493329.5590221735,-2905.34274387348,5,13,459640.1567019943
2026-01-28,497615.3815479313,4285.822525757772,5,13,463925.9792277521
2026-01-29,498156.2383972462,540.856849314936,5,13,464466.836077067
2026-01-30,495171.7552465615,-2984.4831506847404,5,13,461482.3529263823
2026-02-02,496315.3820958765,1143.6268493150128,5,13,462625.9797756973
2026-02-03,497282.5389451915,967.1568493149825,5,13,463593.13662501227
2026-02-04,499163.8957945065,1881.3568493149942,5,13,465474.49347432726
2026-02-06,499931.5068493149,-68.49315068509895,6,13,465474.49347432726
2026-02-09,497495.1052304872,-2436.4016188277164,6,13,463038.09185549954
2026-02-10,495081.3228253964,-2413.7824050908093,6,13,460624.30945040873
2026-02-11,499217.7234569077,4136.400631511351,6,13,464760.7100819201
2026-02-12,499149.2303062227,-68.49315068504075,6,13,464692.21693123505
2026-02-13,499080.7371555377,-68.49315068498254,6,13,464623.72378055006
2026-02-17,499012.2440048527,-68.49315068498254,6,13,464555.2306298651
2026-02-18,498943.7508541677,-68.49315068504075,6,13,464486.73747918004
2026-02-19,498875.2577034828,-68.49315068486612,6,13,464418.2443284952
2026-02-20,498806.7645527978,-68.49315068504075,6,13,464349.75117781013
2026-02-23,498738.2714021129,-68.49315068486612,6,13,464281.25802712527
2026-02-24,498391.0718882462,-347.19951386668254,6,13,463934.0585132586
2026-02-25,497949.5230347099,-441.54885353631107,6,13,463492.5096597223
2026-02-26,497561.5138109883,-388.0092237216304,6,13,463104.50043600064
2026-02-27,497493.0206603033,-68.49315068498254,6,13,463036.00728531566
2026-03-02,497424.5275096183,-68.49315068498254,6,13,462967.5141346307
2026-03-03,497356.0343589333,-68.49315068504075,6,13,462899.02098394564
2026-03-04,497287.5412082484,-68.49315068486612,6,13,462830.52783326077
2026-03-05,497219.0480575634,-68.49315068498254,6,13,462762.0346825758
